source_file,config_path,checkpoint,seed,source_index,source_name,task,variant_id,variant_label,decoder_type,beam_size,top_k,max_row_candidates,lambda_rule,length,runtime_seconds,total_violations,rule_violations_per_100_timesteps,parallel_fifths_per_100_timesteps,parallel_octaves_per_100_timesteps,voice_crossing_per_100_timesteps,spacing_per_100_timesteps,seventh_resolution_violation_rate,cadence_unknown_rate,claim_boundary
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,149,"Welt, ade! ich bin dein müde",soprano_to_satb,beam_b4_k8,"Beam b=4, k=8",cih_beam,4,8,48,1.0,256,8.394939299905673,47,18.359375,0.0,0.390625,0.0,0.0,0.00390625,0.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,149,"Welt, ade! ich bin dein müde",soprano_to_satb,beam_b8_k12,"Beam b=8, k=12",cih_beam,8,12,96,1.0,256,34.13494439981878,36,14.0625,0.0,0.390625,0.0,0.0,0.00390625,0.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,184,"Nun freut euch, Gottes Kinder all’",soprano_to_satb,neural_argmax,Neural argmax,none,0,0,0,1.0,128,0.001065300079062581,14,10.9375,2.34375,3.125,1.5625,0.0,0.015625,0.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,184,"Nun freut euch, Gottes Kinder all’",soprano_to_satb,local_rule_repair,Local repair,local_rule_repair,0,0,0,1.0,128,0.006860800087451935,12,9.375,2.34375,3.125,0.0,0.0,0.015625,0.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,184,"Nun freut euch, Gottes Kinder all’",soprano_to_satb,beam_b2_k4,"Beam b=2, k=4",cih_beam,2,4,24,1.0,128,0.7349475000519305,18,14.0625,0.0,0.0,0.78125,0.0,0.015625,0.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,184,"Nun freut euch, Gottes Kinder all’",soprano_to_satb,beam_b4_k8,"Beam b=4, k=8",cih_beam,4,8,48,1.0,128,3.7392430000472814,18,14.0625,0.0,0.0,0.78125,0.0,0.015625,0.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,184,"Nun freut euch, Gottes Kinder all’",soprano_to_satb,beam_b8_k12,"Beam b=8, k=12",cih_beam,8,12,96,1.0,128,16.336624999996275,17,13.28125,0.0,0.0,0.0,0.0,0.015625,0.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,191,"Gottlob, es geht nunmehr zu Ende",soprano_to_satb,neural_argmax,Neural argmax,none,0,0,0,1.0,192,0.0020660001318901777,23,11.979166666666666,0.0,3.125,0.0,0.0,0.010416666666666666,0.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,191,"Gottlob, es geht nunmehr zu Ende",soprano_to_satb,local_rule_repair,Local repair,local_rule_repair,0,0,0,1.0,192,0.009784800000488758,23,11.979166666666666,0.0,3.125,0.0,0.0,0.010416666666666666,0.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,191,"Gottlob, es geht nunmehr zu Ende",soprano_to_satb,beam_b2_k4,"Beam b=2, k=4",cih_beam,2,4,24,1.0,192,1.173236500006169,32,16.666666666666668,0.0,0.5208333333333334,0.0,0.5208333333333334,0.0,0.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,191,"Gottlob, es geht nunmehr zu Ende",soprano_to_satb,beam_b4_k8,"Beam b=4, k=8",cih_beam,4,8,48,1.0,192,5.628102199872956,30,15.625,0.0,0.5208333333333334,0.0,0.5208333333333334,0.0,0.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,191,"Gottlob, es geht nunmehr zu Ende",soprano_to_satb,beam_b8_k12,"Beam b=8, k=12",cih_beam,8,12,96,1.0,192,24.464195099892095,25,13.020833333333334,0.0,0.5208333333333334,0.0,0.5208333333333334,0.0,0.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,193,"Liebster Immanuel, Herzog der Frommen",soprano_to_satb,neural_argmax,Neural argmax,none,0,0,0,1.0,256,0.0013113000895828009,11,4.296875,0.78125,0.78125,0.0,0.0,0.00390625,1.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,193,"Liebster Immanuel, Herzog der Frommen",soprano_to_satb,local_rule_repair,Local repair,local_rule_repair,0,0,0,1.0,256,0.01747580012306571,11,4.296875,0.78125,0.78125,0.0,0.0,0.00390625,1.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,193,"Liebster Immanuel, Herzog der Frommen",soprano_to_satb,beam_b2_k4,"Beam b=2, k=4",cih_beam,2,4,24,1.0,256,2.018794400151819,35,13.671875,0.0,0.0,0.0,0.0,0.0078125,1.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,193,"Liebster Immanuel, Herzog der Frommen",soprano_to_satb,beam_b4_k8,"Beam b=4, k=8",cih_beam,4,8,48,1.0,256,7.529054099926725,26,10.15625,0.0,0.0,0.0,0.0,0.0078125,1.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,193,"Liebster Immanuel, Herzog der Frommen",soprano_to_satb,beam_b8_k12,"Beam b=8, k=12",cih_beam,8,12,96,1.0,256,33.24557100003585,26,10.15625,0.0,0.0,0.0,0.0,0.0078125,1.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,199,"Christus ist erstanden, hat überwunden",soprano_to_satb,neural_argmax,Neural argmax,none,0,0,0,1.0,240,0.0027281998191028833,20,8.333333333333334,1.6666666666666667,2.5,0.0,0.0,0.016666666666666666,1.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,199,"Christus ist erstanden, hat überwunden",soprano_to_satb,local_rule_repair,Local repair,local_rule_repair,0,0,0,1.0,240,0.012201800011098385,20,8.333333333333334,1.6666666666666667,2.5,0.0,0.0,0.016666666666666666,1.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,199,"Christus ist erstanden, hat überwunden",soprano_to_satb,beam_b2_k4,"Beam b=2, k=4",cih_beam,2,4,24,1.0,240,1.5948447999544442,19,7.916666666666667,0.0,0.0,0.0,0.0,0.004166666666666667,0.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,199,"Christus ist erstanden, hat überwunden",soprano_to_satb,beam_b4_k8,"Beam b=4, k=8",cih_beam,4,8,48,1.0,240,6.864447199972346,17,7.083333333333333,0.0,0.4166666666666667,0.0,0.0,0.004166666666666667,0.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,199,"Christus ist erstanden, hat überwunden",soprano_to_satb,beam_b8_k12,"Beam b=8, k=12",cih_beam,8,12,96,1.0,240,31.71314110001549,11,4.583333333333333,0.0,0.0,0.0,0.0,0.004166666666666667,0.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,206,Des Heil’gen Geistes reiche Gnad’,soprano_to_satb,neural_argmax,Neural argmax,none,0,0,0,1.0,192,0.0014508001040667295,13,6.770833333333333,0.5208333333333334,2.0833333333333335,0.0,0.0,0.0,0.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,206,Des Heil’gen Geistes reiche Gnad’,soprano_to_satb,local_rule_repair,Local repair,local_rule_repair,0,0,0,1.0,192,0.012286599958315492,13,6.770833333333333,0.5208333333333334,2.0833333333333335,0.0,0.0,0.0,0.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,206,Des Heil’gen Geistes reiche Gnad’,soprano_to_satb,beam_b2_k4,"Beam b=2, k=4",cih_beam,2,4,24,1.0,192,1.2838300000876188,28,14.583333333333334,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,206,Des Heil’gen Geistes reiche Gnad’,soprano_to_satb,beam_b4_k8,"Beam b=4, k=8",cih_beam,4,8,48,1.0,192,6.417802599957213,27,14.0625,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,206,Des Heil’gen Geistes reiche Gnad’,soprano_to_satb,beam_b8_k12,"Beam b=8, k=12",cih_beam,8,12,96,1.0,192,25.095313100144267,23,11.979166666666666,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,212,"O wie selig seid ihr doch, ihr Frommen",soprano_to_satb,neural_argmax,Neural argmax,none,0,0,0,1.0,176,0.0029136999510228634,17,9.659090909090908,2.272727272727273,2.272727272727273,0.0,0.0,0.011363636363636364,0.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,212,"O wie selig seid ihr doch, ihr Frommen",soprano_to_satb,local_rule_repair,Local repair,local_rule_repair,0,0,0,1.0,176,0.011120899813249707,17,9.659090909090908,2.272727272727273,2.272727272727273,0.0,0.0,0.011363636363636364,0.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,212,"O wie selig seid ihr doch, ihr Frommen",soprano_to_satb,beam_b2_k4,"Beam b=2, k=4",cih_beam,2,4,24,1.0,176,1.1583545999601483,22,12.5,0.0,1.1363636363636365,0.0,0.0,0.005681818181818182,0.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,212,"O wie selig seid ihr doch, ihr Frommen",soprano_to_satb,beam_b4_k8,"Beam b=4, k=8",cih_beam,4,8,48,1.0,176,4.985768100013956,20,11.363636363636363,0.0,1.1363636363636365,0.0,0.0,0.005681818181818182,0.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,212,"O wie selig seid ihr doch, ihr Frommen",soprano_to_satb,beam_b8_k12,"Beam b=8, k=12",cih_beam,8,12,96,1.0,176,23.451226599980146,17,9.659090909090908,0.0,0.5681818181818182,0.0,0.0,0.005681818181818182,0.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,214,Verleih’ uns Frieden gnädiglich,soprano_to_satb,neural_argmax,Neural argmax,none,0,0,0,1.0,256,0.0021280001383274794,20,7.8125,2.34375,1.171875,0.0,0.0,0.015625,1.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,214,Verleih’ uns Frieden gnädiglich,soprano_to_satb,local_rule_repair,Local repair,local_rule_repair,0,0,0,1.0,256,0.015592999989166856,20,7.8125,2.34375,1.171875,0.0,0.0,0.015625,1.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,214,Verleih’ uns Frieden gnädiglich,soprano_to_satb,beam_b2_k4,"Beam b=2, k=4",cih_beam,2,4,24,1.0,256,1.703074200078845,23,8.984375,0.390625,0.0,0.0,0.0,0.01171875,0.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,214,Verleih’ uns Frieden gnädiglich,soprano_to_satb,beam_b4_k8,"Beam b=4, k=8",cih_beam,4,8,48,1.0,256,7.333306800108403,20,7.8125,0.0,0.0,0.0,0.0,0.01171875,0.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,214,Verleih’ uns Frieden gnädiglich,soprano_to_satb,beam_b8_k12,"Beam b=8, k=12",cih_beam,8,12,96,1.0,256,33.5782884999644,17,6.640625,0.0,0.0,0.0,0.0,0.01171875,0.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,229,"Christ, der du bist der helle Tag",soprano_to_satb,neural_argmax,Neural argmax,none,0,0,0,1.0,160,0.0018089001532644033,21,13.125,0.0,2.5,0.0,0.0,0.00625,1.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,229,"Christ, der du bist der helle Tag",soprano_to_satb,local_rule_repair,Local repair,local_rule_repair,0,0,0,1.0,160,0.010158200049772859,21,13.125,0.0,2.5,0.0,0.0,0.00625,1.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,229,"Christ, der du bist der helle Tag",soprano_to_satb,beam_b2_k4,"Beam b=2, k=4",cih_beam,2,4,24,1.0,160,1.3473227999638766,55,34.375,0.625,0.0,0.0,0.0,0.0,1.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,229,"Christ, der du bist der helle Tag",soprano_to_satb,beam_b4_k8,"Beam b=4, k=8",cih_beam,4,8,48,1.0,160,4.416084000142291,52,32.5,0.625,0.0,0.0,0.0,0.0,1.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,229,"Christ, der du bist der helle Tag",soprano_to_satb,beam_b8_k12,"Beam b=8, k=12",cih_beam,8,12,96,1.0,160,20.30519159999676,38,23.75,0.625,0.0,0.0,0.0,0.0,1.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,251,"Jesu, nun sei gepreiset",soprano_to_satb,neural_argmax,Neural argmax,none,0,0,0,1.0,256,0.005340500036254525,29,11.328125,0.0,1.953125,0.0,1.5625,0.015625,1.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,251,"Jesu, nun sei gepreiset",soprano_to_satb,local_rule_repair,Local repair,local_rule_repair,0,0,0,1.0,256,0.02050120010972023,29,11.328125,0.0,1.953125,0.0,1.5625,0.015625,1.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,251,"Jesu, nun sei gepreiset",soprano_to_satb,beam_b2_k4,"Beam b=2, k=4",cih_beam,2,4,24,1.0,256,1.571779099991545,50,19.53125,0.390625,0.0,0.0,0.0,0.01953125,1.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,251,"Jesu, nun sei gepreiset",soprano_to_satb,beam_b4_k8,"Beam b=4, k=8",cih_beam,4,8,48,1.0,256,7.089177899993956,44,17.1875,0.390625,0.0,0.0,0.0,0.0234375,1.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,251,"Jesu, nun sei gepreiset",soprano_to_satb,beam_b8_k12,"Beam b=8, k=12",cih_beam,8,12,96,1.0,256,32.66018689982593,38,14.84375,0.390625,0.0,0.0,0.0,0.0234375,1.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,256,"Nun laßt uns Gott, dem Herren",soprano_to_satb,neural_argmax,Neural argmax,none,0,0,0,1.0,196,0.0016315998509526253,18,9.183673469387756,1.0204081632653061,3.061224489795918,0.0,0.0,0.00510204081632653,0.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,256,"Nun laßt uns Gott, dem Herren",soprano_to_satb,local_rule_repair,Local repair,local_rule_repair,0,0,0,1.0,196,0.012949199881404638,18,9.183673469387756,1.0204081632653061,3.061224489795918,0.0,0.0,0.00510204081632653,0.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,256,"Nun laßt uns Gott, dem Herren",soprano_to_satb,beam_b2_k4,"Beam b=2, k=4",cih_beam,2,4,24,1.0,196,1.3707198000047356,24,12.244897959183673,0.0,0.0,0.0,0.0,0.0,0.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,256,"Nun laßt uns Gott, dem Herren",soprano_to_satb,beam_b4_k8,"Beam b=4, k=8",cih_beam,4,8,48,1.0,196,5.747263400116935,22,11.224489795918368,0.0,0.0,0.0,0.0,0.0,0.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,256,"Nun laßt uns Gott, dem Herren",soprano_to_satb,beam_b8_k12,"Beam b=8, k=12",cih_beam,8,12,96,1.0,196,24.97437180019915,22,11.224489795918368,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,269,Befiehl du deine Wege,soprano_to_satb,neural_argmax,Neural argmax,none,0,0,0,1.0,192,0.003264700062572956,18,9.375,3.125,5.208333333333333,0.0,0.0,0.005208333333333333,0.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,269,Befiehl du deine Wege,soprano_to_satb,local_rule_repair,Local repair,local_rule_repair,0,0,0,1.0,192,0.012202499900013208,18,9.375,3.125,5.208333333333333,0.0,0.0,0.005208333333333333,0.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,269,Befiehl du deine Wege,soprano_to_satb,beam_b2_k4,"Beam b=2, k=4",cih_beam,2,4,24,1.0,192,1.260669399984181,15,7.8125,0.0,0.0,0.0,0.0,0.005208333333333333,0.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,269,Befiehl du deine Wege,soprano_to_satb,beam_b4_k8,"Beam b=4, k=8",cih_beam,4,8,48,1.0,192,5.516097800107673,11,5.729166666666667,0.0,0.0,0.0,0.0,0.005208333333333333,0.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,269,Befiehl du deine Wege,soprano_to_satb,beam_b8_k12,"Beam b=8, k=12",cih_beam,8,12,96,1.0,192,25.605947999982163,9,4.6875,0.0,0.0,0.0,0.0,0.005208333333333333,0.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,276,"Herzlich lieb hab’ ich dich, o Herr",soprano_to_satb,neural_argmax,Neural argmax,none,0,0,0,1.0,256,0.002911000046879053,29,11.328125,2.734375,2.734375,0.0,0.0,0.01171875,0.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,276,"Herzlich lieb hab’ ich dich, o Herr",soprano_to_satb,local_rule_repair,Local repair,local_rule_repair,0,0,0,1.0,256,0.01768609997816384,29,11.328125,2.734375,2.734375,0.0,0.0,0.01171875,0.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,276,"Herzlich lieb hab’ ich dich, o Herr",soprano_to_satb,beam_b2_k4,"Beam b=2, k=4",cih_beam,2,4,24,1.0,256,1.4964864000212401,31,12.109375,0.0,0.390625,0.0,0.0,0.01171875,1.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
results\constraint_decoder_analysis.csv,runs\cih_s2s_formal_multiseed\seed_2026\input_config.yaml,runs\cih_s2s_formal_multiseed\seed_2026\best.pt,2026,276,"Herzlich lieb hab’ ich dich, o Herr",soprano_to_satb,beam_b4_k8,"Beam b=4, k=8",cih_beam,4,8,48,1.0,256,7.64011129993014,31,12.109375,0.0,0.390625,0.0,0.0,0.01171875,1.0,full-test decoder analysis for a trained CIH checkpoint; automatic rule diagnostics only
